UID,time,amount,price,freight,discount,Shipping discount
235,2017/10/25 10:41,6,41.2125,0,0,0
170,2017/8/4 1:24,8,63.5625,0,0,0
57,2017/1/5 23:26,7,86.2125,0,0,0
251,2017/10/3 1:21,4,24.7125,0,0,0
198,2017/8/23 2:18,3,44.925,0,0,0
500,2017/4/15 22:48,2,48.5625,0,0,0
136,2017/3/7 23:38,6,26.2125,0,0,0
163,2017/7/5 19:17,7,24.7125,0,0,0
426,2017/6/12 2:13,4,48.7125,0,0,0
95,2017/8/8 1:34,8,37.3125,0,0,0
65,2017/4/4 17:22,8,89.9625,0,0,0
324,2017/11/9 18:11,3,26.2125,0,0,0
369,2017/12/14 23:56,6,48.5625,0,0,0
9,2017/8/9 16:46,9,22.4625,0,0,0
315,2017/3/15 21:53,10,48.7125,0,0,0
96,2017/9/10 15:52,8,33.7125,0,0,0
179,2017/1/11 22:10,9,29.9625,0.99,0,0
400,2017/6/2 1:25,3,56.0625,0,0,0
112,2017/7/14 21:11,8,29.9625,0,0,0
203,2017/10/11 3:14,6,29.8125,0,0,0
40,2017/12/16 21:13,5,39.7125,0,0,0
317,2017/7/12 1:37,6,67.4625,0,0,0
222,2017/6/1 4:30,3,41.175,0,0,0
365,2017/4/19 20:12,4,67.4625,0,0,0
481,2017/10/30 13:52,21,78.6375,0,0,0
177,2017/7/14 0:39,4,63.7125,0,0,0
417,2017/1/23 3:31,9,39.7125,0,0,0
259,2017/5/18 1:40,9,52.4625,4.31,0,-4.31
285,2017/3/27 17:55,9,71.2125,0,0,0
55,2017/5/4 10:18,10,26.2125,0,0,0
192,2017/5/21 1:57,6,26.2125,0,0,0
219,2017/4/2 0:30,6,63.7125,0,0,0
41,2017/11/17 20:24,1,37.4625,0,0,0
465,2017/10/24 10:20,3,37.4625,0,0,0
120,2017/3/12 14:30,7,63.7125,0,0,0
297,2017/5/10 20:36,3,37.4625,0,0,0
100,2017/10/18 10:26,6,33.5625,0,0,0
394,2017/4/10 2:27,2,33.7125,0,0,0
311,2017/8/19 19:11,5,26.2125,0,0,0
189,2017/3/12 3:09,3,56.0625,0,0,0
381,2017/5/18 19:52,3,134.9625,3.99,0,-3.99
242,2017/6/27 22:57,5,44.8125,0,0,0
142,2017/9/14 6:43,3,29.8125,0,0,0
141,2017/10/16 3:11,4,29.8125,0,0,0
326,2017/1/28 23:36,2,37.4625,0,0,0
272,2017/11/29 15:07,1,37.3125,0,0,0
435,2017/8/10 13:54,3,22.4625,0,0,0
250,2017/11/2 4:49,1,26.2125,0,0,0
25,2017/9/15 19:37,16,89.925,0,0,0
496,2017/7/12 0:47,1,59.9625,1.99,0,-1.99
135,2017/10/5 23:40,9,26.2125,0,0,0
18,2017/12/4 0:03,3,33.7125,0,0,0
409,2017/6/7 4:43,2,41.2125,0,0,0
348,2017/3/25 2:15,6,29.8125,1.5,0,-1.5
202,2017/4/22 19:27,6,52.3125,0,0,0
80,2017/9/1 19:22,9,71.2125,0,0,0
372,2017/1/23 15:22,7,41.175,0,0,0
477,2017/2/14 18:56,6,41.175,0,0,0
10,2017/3/24 21:47,8,67.3125,8.45,0,0
275,2017/8/19 23:35,9,44.9625,0,0,0
21,2017/4/28 4:29,8,26.2125,0,0,0
341,2017/7/11 3:04,1,63.7125,0,0,0
386,2017/7/25 20:45,9,41.0625,0,0,0
130,2017/1/4 17:06,10,59.8125,0,0,0
17,2017/12/8 20:30,24,156.9375,0,0,0
291,2017/2/9 22:46,5,41.2125,0,0,0
415,2017/1/17 19:41,5,44.8125,0,0,0
353,2017/3/29 20:05,9,71.0625,0,0,0
378,2017/8/31 2:05,5,63.5625,3.99,0,0
270,2017/2/7 20:03,5,29.9625,0,0,0
47,2017/11/26 19:29,4,41.0625,6.01,0,-6.01
320,2017/12/3 2:25,5,33.7125,0,0,0
205,2017/3/21 15:53,9,59.9625,0,0,0
245,2017/10/1 1:00,3,37.4625,0,0,0
215,2017/11/23 19:10,5,44.9625,0,0,0
162,2017/6/6 4:38,6,29.8125,0,0,0
277,2017/5/5 1:12,9,22.4625,0,0,0
403,2017/12/17 20:44,5,33.7125,0,0,0
213,2017/10/21 9:20,2,37.4625,3.99,0,-3.99
300,2017/10/6 21:15,2,71.0625,2.1,0,-2.1
156,2017/4/13 23:35,2,37.3125,0,0,0
335,2017/1/29 17:03,7,59.9625,0,-1.14,0
126,2017/9/9 2:49,4,26.2125,0,0,0
225,2017/3/22 21:59,7,26.175,0,0,0
180,2017/6/5 13:57,9,48.7125,0,0,0
356,2017/11/12 23:33,8,41.2125,3.99,0,-3.99
160,2017/2/6 3:58,9,19.8375,0,0,0
453,2017/10/7 3:18,9,33.7125,0,0,0
345,2017/10/11 16:09,9,67.4625,0,0,0
347,2017/9/20 14:13,3,37.4625,0,0,0
357,2017/4/11 16:19,5,67.4625,0,0,0
407,2017/1/28 14:06,2,33.7125,0,0,0
279,2017/8/20 16:56,2,22.4625,0.99,0,0
338,2017/3/30 2:03,1,56.0625,5.49,0,0
89,2017/9/25 0:06,4,37.4625,0,0,0
332,2017/7/20 21:24,5,37.4625,0,0,0
51,2017/7/1 15:44,6,37.4625,0,0,0
4,2017/6/14 1:58,3,22.4625,1.8,0,-1.8
446,2017/11/29 17:24,7,59.9625,0,0,0
22,2017/10/16 16:59,8,93.7125,0,0,0
67,2017/1/16 2:53,6,26.2125,0,0,0
94,2017/12/7 23:58,6,23.9625,0,0,0
271,2017/2/26 19:15,2,48.7125,0,0,0
420,2017/5/22 20:27,3,52.4625,0,0,0
37,2017/3/17 13:06,3,86.2125,0,0,0
113,2017/9/6 1:27,8,33.7125,0,-1.8,0
200,2017/1/20 1:47,9,22.4625,0,0,0
493,2017/7/12 1:29,2,29.9625,0,0,0
339,2017/2/18 2:58,10,29.9625,0,0,0
211,2017/3/2 17:47,3,26.2125,0,0,0
226,2017/11/11 2:34,5,26.2125,0,0,0
174,2017/2/15 0:17,7,63.5625,0,0,0
197,2017/3/3 12:56,9,41.175,0,0,0
76,2017/10/20 19:26,1,104.9625,0,0,0
243,2017/7/14 17:42,4,59.9625,0,0,0
358,2017/9/16 0:17,6,71.2125,0,0,0
44,2017/4/14 14:36,10,63.5625,4.51,0,-4.51
440,2017/8/14 2:45,1,41.2125,0,0,0
367,2017/7/17 12:31,5,59.8125,0,0,0
249,2017/7/12 11:35,2,67.4625,0,0,0
7,2017/6/27 2:11,9,52.4625,0,0,0
218,2017/11/28 0:02,7,59.9625,0,0,0
432,2017/9/21 1:27,7,33.5625,0,0,0
35,2017/6/15 12:40,5,48.5625,0,0,0
168,2017/9/26 6:05,5,93.7125,0,0,0
105,2017/4/12 11:58,10,37.4625,6,0,0
273,2017/2/4 3:43,8,19.8375,0,0,0
144,2017/2/8 15:41,6,59.8125,0.7,0,-0.71
61,2017/9/26 20:47,2,71.2125,0,0,0
325,2017/5/24 23:46,5,37.4625,0,0,0
153,2017/12/5 7:52,3,44.9625,5.99,0,0
196,2017/11/3 14:36,2,63.7125,0,0,0
263,2017/3/26 12:12,8,41.175,3.51,0,0
64,2017/2/5 4:04,5,63.5625,0,0,0
16,2017/8/8 19:51,8,44.925,0,0,0
411,2017/6/20 20:45,4,82.4625,0,0,0
107,2017/7/25 18:55,7,52.4625,0,0,0
360,2017/7/2 20:17,10,33.5625,0,0,0
473,2017/7/12 14:10,7,56.2125,0,0,0
72,2017/12/5 22:45,8,56.2125,0,0,0
309,2017/1/26 16:03,7,22.4625,0,0,0
26,2017/11/25 6:47,6,67.4625,0,0,0
232,2017/8/24 1:24,8,59.9625,0,0,0
468,2017/11/25 22:26,7,116.2125,0,0,0
497,2017/5/3 0:17,3,37.4625,0,0,0
322,2017/2/27 3:02,3,29.9625,0,-0.89,0
482,2017/10/11 18:56,9,44.8125,0,0,0
246,2017/11/21 13:17,3,37.4625,0,0,0
475,2017/1/23 2:43,4,29.9625,0,0,0
3,2017/8/4 14:42,2,26.2125,0,0,0
224,2017/12/10 23:10,9,33.7125,1.2,0,-1.2
38,2017/6/12 12:50,9,63.7125,0,-2,0
476,2017/1/7 13:47,9,48.5625,0,0,0
34,2017/12/9 13:08,4,41.2125,0,0,0
15,2017/1/6 22:41,8,52.3125,5.56,0,0
485,2017/8/18 9:51,5,29.9625,0,0,0
54,2017/3/22 2:26,10,33.7125,1.44,0,-1.44
444,2017/8/2 16:29,5,48.7125,0,0,0
238,2017/12/4 0:37,6,22.0125,0,0,0
5,2017/11/2 14:01,5,44.9625,2.43,0,-2.43
368,2017/11/24 13:55,6,33.7125,0,0,0
382,2017/7/12 2:16,7,59.9625,0,0,0
262,2017/2/7 6:24,4,44.9625,6.25,0,0
27,2017/8/2 14:39,8,67.4625,0,0,0
32,2017/3/11 13:22,6,33.7125,0,0,0
428,2017/8/7 0:45,4,59.9625,0,0,0
433,2017/7/11 14:48,6,71.2125,0,0,0
1,2017/7/20 10:04,8,37.4625,0,0,0
110,2017/1/5 12:20,5,56.2125,0,0,0
42,2017/4/22 22:36,7,33.7125,0,0,0
499,2017/2/26 18:07,3,67.4625,0,0,0
81,2017/10/4 0:55,8,41.0625,0,0,0
354,2017/6/25 0:11,3,26.2125,0,0,0
36,2017/3/6 0:29,4,59.8125,0,0,0
228,2017/1/2 8:29,9,29.9625,2.6,0,0
150,2017/5/23 16:31,3,56.2125,0,0,0
361,2017/1/25 16:49,8,52.3125,0,0,0
134,2017/7/28 5:52,2,29.9625,0,0,0
458,2017/1/2 2:38,7,67.4625,0,0,0
231,2017/7/18 23:41,10,41.2125,0,0,0
390,2017/1/5 3:07,1,52.4625,0,0,0
484,2017/7/2 2:10,7,33.7125,0,0,0
414,2017/1/24 18:16,9,33.7125,0,0,0
171,2017/7/22 0:13,6,67.4625,0,0,0
138,2017/11/6 0:15,8,82.4625,0,0,0
498,2017/6/2 11:46,3,29.8125,5.99,0,0
212,2017/7/6 17:32,10,52.425,0,0,0
240,2017/10/20 16:02,1,29.9625,0,0,0
330,2017/10/24 17:09,4,37.3125,0,0,0
387,2017/6/2 21:30,10,37.4625,0,0,0
74,2017/3/31 15:25,3,22.4625,0,0,0
327,2017/5/23 0:08,4,33.5625,0,0,0
186,2017/7/25 11:02,3,41.2125,0,0,0
395,2017/7/11 2:18,4,22.4625,0,0,0
158,2017/3/27 21:39,4,41.2125,0,0,0
379,2017/11/24 14:03,4,56.2125,0,0,0
121,2017/4/21 20:19,8,33.7125,0,0,0
461,2017/10/2 19:29,10,37.4625,0,0,0
333,2017/1/15 3:53,6,22.4625,8.02,0,0
151,2017/9/22 20:43,2,52.4625,3.99,0,-3.99
487,2017/1/2 17:33,7,48.7125,2.66,0,-2.66
384,2017/5/3 17:40,10,74.925,0.6,0,-0.6
102,2017/12/10 3:53,4,149.9625,4.98,0,-4.98
172,2017/6/26 1:00,6,41.2125,1.69,0,-1.69
340,2017/6/19 1:26,3,41.175,0,0,0
188,2017/5/22 0:03,4,101.2125,0,0,0
50,2017/10/20 14:49,2,26.2125,0,0,0
463,2017/1/3 16:11,36,370.9125,4.92,0,-4.92
233,2017/6/11 16:43,2,56.2125,0,0,0
396,2017/11/19 20:07,9,41.2125,0,0,0
293,2017/1/7 1:53,8,63.7125,0,0,0
406,2017/11/24 2:39,8,63.7125,0,0,0
11,2017/8/26 22:00,5,44.9625,0,0,0
56,2017/2/20 8:36,4,52.4625,0,0,0
59,2017/7/22 2:43,7,37.3125,0,0,0
125,2017/6/17 3:19,6,41.2125,0,0,0
418,2017/10/29 18:52,8,52.425,0,0,0
430,2017/2/21 20:40,2,41.2125,0,0,0
45,2017/1/14 15:59,8,41.175,0,0,0
424,2017/7/18 19:42,4,37.425,0,0,0
82,2017/8/10 2:30,5,56.0625,0,0,0
264,2017/10/23 12:20,9,26.2125,5.49,0,0
129,2017/11/23 6:18,5,41.2125,0,0,0
63,2017/2/27 15:34,6,52.4625,0,0,0
290,2017/5/26 23:15,1,37.4625,0,0,0
181,2017/10/16 1:14,8,93.7125,0,0,0
334,2017/2/2 3:35,3,41.2125,11.48,0,0
434,2017/9/17 19:22,5,37.3125,0,0,0
376,2017/11/23 22:13,9,59.9625,0,0,0
111,2017/4/5 3:01,7,44.925,4.15,0,0
276,2017/7/13 18:31,4,59.9625,0,0,0
92,2017/10/11 13:01,1,48.7125,0,0,0
405,2017/3/31 2:24,4,48.5625,0,0,0
91,2017/8/12 15:46,10,33.7125,0,0,0
173,2017/3/4 21:40,3,29.9625,11.09,0,0
337,2017/5/21 2:54,6,48.7125,0,0,0
116,2017/4/1 14:44,4,59.9625,0,0,0
204,2017/6/28 19:33,10,37.4625,0,0,0
439,2017/9/2 13:37,7,63.7125,0,0,0
454,2017/8/30 1:55,6,44.9625,0,0,0
269,2017/7/30 22:38,5,59.9625,0,0,0
227,2017/5/17 13:03,5,48.7125,0,0,0
119,2017/4/9 1:26,6,59.9625,0,0,0
457,2017/10/1 3:56,2,33.5625,0,0,0
359,2017/3/22 20:47,10,67.3125,0,0,0
470,2017/4/19 13:34,9,44.9625,0,0,0
90,2017/10/4 8:26,9,93.7125,0,0,0
154,2017/5/30 20:22,7,29.9625,0,0,0
244,2017/3/29 1:08,3,33.5625,0,0,0
392,2017/3/16 9:28,8,41.2125,3.22,0,0
328,2017/5/2 14:37,4,41.175,0,0,0
364,2017/12/8 2:00,8,56.2125,0,0,0
288,2017/9/11 0:21,2,59.9625,0,0,0
399,2017/7/8 19:59,1,29.9625,0,0,0
314,2017/3/12 16:39,1,63.5625,4.98,0,-4.98
114,2017/6/30 20:00,4,59.9625,0,-1.16,0
193,2017/9/20 22:43,5,164.9625,7.81,0,0
308,2017/10/26 8:23,3,66.7125,0,0,0
383,2017/3/8 15:04,7,86.2125,0,0,0
448,2017/2/1 2:42,8,26.2125,1.54,0,-1.54
344,2017/11/7 23:54,2,56.2125,0,0,0
377,2017/7/12 2:37,5,67.4625,0,0,0
427,2017/6/16 11:02,9,67.4625,0,0,0
152,2017/8/8 15:53,6,44.9625,0,0,0
88,2017/5/8 14:47,10,26.2125,0.85,0,0
425,2017/11/30 8:47,5,28.4625,0,-0.76,0
221,2017/1/20 8:45,3,33.7125,0,0,0
323,2017/7/21 21:48,2,44.9625,0,0,0
380,2017/10/5 1:14,5,71.2125,0,0,0
438,2017/3/9 17:00,1,37.3125,0,0,0
230,2017/2/20 12:27,4,37.425,0,0,0
48,2017/1/26 21:53,7,59.8125,0,0,0
355,2017/7/30 14:51,6,22.4625,2.73,0,-2.73
75,2017/9/1 2:34,7,48.7125,0,0,0
445,2017/1/18 7:30,3,22.4625,1.49,0,-1.49
389,2017/7/29 6:17,5,22.4625,0,0,0
267,2017/9/19 16:23,3,37.4625,0,0,0
303,2017/11/1 6:02,3,52.4625,3.99,0,-3.99
283,2017/12/15 1:01,7,59.9625,3.75,0,-3.75
495,2017/2/8 20:18,9,52.4625,0,0,0
124,2017/4/9 23:37,4,29.9625,0,-1,0
310,2017/1/18 2:50,1,56.0625,0,0,0
20,2017/3/12 1:51,5,56.2125,0,0,0
132,2017/11/17 14:16,5,29.8125,0,0,0
43,2017/7/11 9:42,7,63.7125,0,0,0
29,2017/1/5 17:27,8,44.9625,0,0,0
252,2017/11/28 1:40,6,41.0625,0,0,0
254,2017/6/30 2:34,2,44.9625,0,0,0
472,2017/11/24 3:02,9,74.9625,0,0,0
452,2017/3/20 19:02,2,52.4625,0,0,0
483,2017/1/25 18:40,2,86.2125,0,0,0
374,2017/5/25 3:59,7,26.175,0,0,0
261,2017/5/31 21:21,2,41.2125,0,0,0
58,2017/3/6 14:42,9,52.4625,0,0,0
149,2017/9/21 15:10,4,26.2125,0,0,0
268,2017/6/28 19:57,5,63.7125,0,0,0
103,2017/5/16 11:53,5,56.2125,3.99,0,0
305,2017/11/27 0:05,9,67.4625,0,0,0
265,2017/1/18 13:07,6,29.9625,1.34,-1,0
241,2017/3/18 19:03,2,22.4625,0,0,0
260,2017/12/2 2:01,4,74.9625,0,0,0
302,2017/1/15 21:20,7,37.4625,0,0,0
299,2017/9/22 5:47,3,29.9625,0,0,0
208,2017/3/19 21:51,3,35.9625,0,0,0
422,2017/4/24 16:31,3,37.4625,0,0,0
209,2017/2/27 22:25,9,41.2125,0,0,0
229,2017/11/24 0:28,8,116.2125,4.98,0,-4.98
349,2017/7/10 3:37,9,22.4625,0,0,0
450,2017/5/3 21:56,10,44.8125,0,0,0
19,2017/9/8 22:49,6,33.7125,0,0,0
115,2017/10/21 11:18,9,52.4625,0,0,0
85,2017/6/18 4:36,4,29.8125,0,0,0
79,2017/8/14 4:23,7,41.2125,0,0,0
442,2017/4/14 23:48,5,22.4625,0,0,0
123,2017/6/13 15:26,5,21.7125,0,0,0
466,2017/1/2 23:13,5,48.7125,0,0,0
201,2017/8/29 2:52,5,41.2125,0,0,0
266,2017/4/30 16:07,1,52.4625,0,0,0
223,2017/7/10 21:14,9,22.4625,0,0,0
247,2017/6/15 18:32,6,44.8125,0,0,0
455,2017/10/7 23:34,7,37.3125,0,0,0
31,2017/4/12 17:18,9,22.4625,0,0,0
385,2017/11/11 2:25,4,41.0625,0,0,0
410,2017/5/6 5:41,8,33.7125,0,0,0
486,2017/5/16 19:19,8,22.4625,0,0,0
77,2017/7/13 22:08,9,41.175,0,0,0
298,2017/7/24 16:26,8,67.4625,2,0,-2
352,2017/1/12 13:10,5,52.3125,8.25,0,0
60,2017/3/27 18:26,7,44.8125,0,0,0
108,2017/9/22 23:34,9,48.5625,0,0,0
286,2017/12/1 18:45,30,187.3125,0,0,0
148,2017/1/12 2:42,7,29.9625,3.26,0,0
408,2017/9/3 19:34,9,67.4625,0,0,0
278,2017/7/31 0:32,8,26.2125,0,0,0
99,2017/8/16 21:19,2,71.2125,3.99,0,-3.99
488,2017/7/15 16:00,7,48.7125,0,0,0
253,2017/1/18 19:56,3,59.8125,0,0,0
220,2017/9/4 21:27,5,48.7125,0,0,0
206,2017/1/8 0:33,7,37.3125,0,0,0
2,2017/3/29 12:00,4,44.8125,2.87,0,-2.87
318,2017/8/7 20:56,9,59.9625,5.99,0,0
106,2017/11/27 22:10,6,56.2125,0,0,0
284,2017/10/9 4:41,9,33.5625,0,0,0
236,2017/7/29 22:34,8,37.4625,0,0,0
370,2017/1/17 3:54,3,22.4625,0,0,0
23,2017/3/14 13:30,1,52.3125,0,0,0
139,2017/7/22 15:40,4,41.2125,0,0,0
133,2017/8/26 1:40,4,52.4625,0,0,0
175,2017/2/8 3:01,5,29.9625,0,0,0
464,2017/11/24 13:36,8,37.4625,2.11,0,-2.11
375,2017/7/20 21:04,4,44.9625,0,0,0
397,2017/8/25 2:40,2,37.3125,0,0,0
84,2017/4/1 22:49,2,29.9625,0,-0.89,0
282,2017/5/24 8:48,6,37.4625,0,0,0
69,2017/8/21 0:48,8,44.9625,3.99,0,0
191,2017/1/10 7:39,4,44.9625,0,0,0
24,2017/8/10 0:48,1,29.9625,0,0,0
478,2017/9/2 17:10,2,63.5625,0,0,0
421,2017/10/16 17:24,8,48.7125,0,0,0
274,2017/2/16 14:29,10,26.0625,0,0,0
143,2017/10/21 19:35,3,56.2125,0,0,0
190,2017/8/6 8:15,6,33.5625,15.21,0,0
78,2017/3/21 22:36,3,37.4625,1.16,0,-1.16
122,2017/10/7 19:48,6,37.4625,0,0,0
257,2017/3/21 3:11,2,26.2125,0,0,0
362,2017/1/2 3:47,8,56.2125,5.99,0,0
161,2017/3/7 3:33,5,33.7125,0,-1.29,0
176,2017/4/27 13:03,9,41.2125,0,0,0
140,2017/10/3 5:23,6,71.2125,0,0,0
289,2017/8/26 14:31,6,37.3125,11.34,0,0
86,2017/5/12 12:50,4,67.4625,0,0,0
97,2017/1/9 15:23,9,59.8125,3.99,0,0
8,2017/9/23 5:30,2,44.925,0,0,0
169,2017/2/5 17:26,7,41.2125,0,0,0
187,2017/7/31 0:36,1,48.7125,5.53,0,-5.53
39,2017/5/7 20:56,6,37.4625,0,0,0
28,2017/1/28 18:54,6,112.4625,1.15,0,0
350,2017/4/12 14:47,4,26.2125,0,0,0
145,2017/11/6 17:20,6,24.7125,2.99,0,0
83,2017/2/7 17:58,9,33.7125,0,0,0
416,2017/4/8 18:04,8,63.7125,0,0,0
207,2017/4/12 4:39,7,33.7125,0,0,0
316,2017/6/7 16:39,1,44.9625,0,0,0
456,2017/1/29 15:24,5,37.4625,4.25,0,0
412,2017/6/15 0:04,9,26.2125,0,0,0
131,2017/1/22 17:19,7,89.9625,0,0,0
248,2017/11/24 1:32,4,41.0625,0,0,0
137,2017/12/7 2:12,3,74.9625,0,0,0
13,2017/1/9 23:24,8,37.4625,0,0,0
167,2017/8/10 11:42,8,112.425,0,-2,0
388,2017/4/28 12:42,7,29.9625,0,0,0
101,2017/1/12 5:56,2,74.9625,0,0,0
431,2017/11/28 22:46,9,26.2125,0,0,0
474,2017/8/21 17:38,6,41.2125,9.98,0,0
118,2017/12/10 9:37,7,37.4625,0,0,0
449,2017/11/19 7:46,5,48.7125,4.09,0,-4.09
398,2017/12/4 6:01,9,26.2125,0,0,0
66,2017/11/24 21:53,7,33.7125,0,0,0
71,2017/1/2 23:01,2,89.9625,0,0,0
419,2017/1/27 19:03,2,41.2125,0,0,0
294,2017/11/25 14:44,2,71.2125,0,0,0
165,2017/10/12 23:29,3,29.8125,0,0,0
331,2017/3/5 16:55,5,44.9625,0,0,0
469,2017/6/30 17:06,4,48.7125,3.99,0,-3.99
321,2017/7/10 12:04,6,63.7125,0,0,0
104,2017/5/10 13:29,9,44.9625,0,0,0
404,2017/2/16 2:38,9,101.2125,0,0,0
281,2017/11/11 21:14,7,63.7125,0,0,0
451,2017/2/28 4:47,3,56.2125,0,0,0
12,2017/11/26 14:05,3,44.9625,0,0,0
413,2017/8/5 7:39,7,37.3125,1.99,0,-1.99
292,2017/4/6 14:51,5,37.4625,3.99,0,0
480,2017/12/8 19:19,2,56.2125,3.79,0,-3.79
33,2017/1/2 5:54,9,48.7125,0,0,0
329,2017/2/6 19:22,9,52.3125,0,0,0
159,2017/8/14 3:37,,,,,
471,2017/11/20 3:54,8,33.7125,0,0,0
423,2017/7/31 4:23,5,67.4625,0,0,0
49,2017/6/28 1:55,2,37.4625,0,0,0
183,2017/1/12 20:41,9,22.4625,0,-0.36,0
490,2017/1/4 23:39,8,41.175,0,0,0
68,2017/4/6 19:23,2,37.4625,0,0,0
258,2017/7/24 21:49,8,63.7125,0,0,0
373,2017/11/10 23:04,2,26.2125,0,0,0
98,2017/5/18 20:52,2,34.8,0,0,0
166,2017/8/5 18:25,8,63.7125,0,0,0
109,2017/8/8 20:26,5,26.2125,0,0,0
246,2017/2/7 0:27,9,33.7125,0,0,0
249,2017/11/5 23:46,7,44.9625,0,0,0
57,2017/4/7 15:30,3,41.2125,0,0,0
110,2017/1/15 17:23,3,86.0625,0,0,0
374,2017/2/26 3:02,7,48.7125,2.84,-1,-2.84
85,2017/3/19 14:48,5,22.4625,0,0,0
64,2017/11/17 4:10,14,112.425,0,0,0
17,2017/7/5 15:58,7,29.9625,3.99,0,0
253,2017/1/24 21:18,3,59.8125,0,0,0
379,2017/1/24 2:06,9,67.4625,0,0,0
89,2017/8/15 19:50,5,22.4625,4.63,0,0
213,2017/6/17 18:54,3,63.7125,0,0,0
4,2017/7/11 13:45,4,67.4625,0,0,0
259,2017/10/7 20:04,2,52.4625,0,0,0
51,2017/9/29 23:49,1,194.9625,0,0,0
339,2017/10/25 20:36,4,52.4625,0,0,0
65,2017/1/1 21:21,4,52.3125,0,0,0
334,2017/12/9 18:51,2,142.4625,0,0,0
33,2017/5/28 19:39,2,33.7125,0,0,0
341,2017/7/12 1:14,8,56.2125,0,0,0
63,2017/1/11 2:05,3,86.0625,0,0,0
182,2017/10/23 18:12,3,89.9625,0,0,0
258,2017/1/22 14:29,9,74.9625,0,0,0
23,2017/10/30 0:22,6,48.7125,0,0,0
271,2017/1/2 1:46,3,44.9625,0,0,0
5,2017/1/12 3:51,3,52.4625,4.25,0,0
211,2017/1/19 3:50,4,56.2125,0,0,0
208,2017/7/19 0:30,4,37.4625,0,0,0
132,2017/11/21 1:36,9,41.0625,0,0,0
397,2017/11/21 15:16,5,59.9625,0,0,0
332,2017/11/24 23:22,9,26.2125,0,0,0
387,2017/5/11 16:15,5,33.7125,0,-0.54,0
310,2017/11/25 16:42,5,63.7125,0,0,0
39,2017/6/18 23:33,5,26.2125,0,0,0
327,2017/11/19 15:50,9,56.2125,0,0,0
234,2017/1/13 21:16,6,59.9625,0,0,0
137,2017/2/27 20:57,7,48.7125,0,0,0
237,2017/4/3 4:37,6,56.0625,0,0,0
301,2017/8/21 18:18,1,52.3125,0,-0.07,0
345,2017/9/2 4:43,8,63.7125,0,0,0
115,2017/3/12 2:07,6,37.3125,0,0,0
179,2017/1/31 20:34,28,134.85,0,0,0
270,2017/7/28 21:09,10,63.7125,0,0,0
54,2017/12/8 15:15,10,33.7125,0,0,0
52,2017/1/9 8:03,9,59.9625,3.99,0,0
14,2017/10/16 14:02,9,26.2125,0,0,0
392,2017/10/8 5:40,3,63.5625,0,0,0
230,2017/11/24 0:04,5,48.5625,0,0,0
198,2017/11/21 5:06,4,71.2125,0,0,0
352,2017/1/13 3:55,5,86.0625,0,0,0
53,2017/1/26 19:13,4,22.4625,0,0,0
242,2017/1/29 0:02,4,22.4625,0,0,0
353,2017/3/27 2:09,5,29.9625,7.7,0,0
206,2017/12/4 8:31,6,74.9625,0,0,0
184,2017/8/7 13:41,8,67.4625,5.38,0,0
135,2017/8/7 8:18,7,44.9625,0,0,0
174,2017/10/17 19:57,8,41.2125,0,0,0
143,2017/5/7 22:09,4,37.4625,0,0,0
347,2017/9/1 4:49,4,41.175,0,0,0
233,2017/4/2 23:37,10,82.4625,0,0,0
247,2017/6/21 21:37,3,56.2125,0,0,0
291,2017/4/22 18:28,3,67.4625,0,0,0
381,2017/12/14 18:32,3,56.2125,0,0,0
70,2017/11/12 13:40,5,29.8125,0,0,0
240,2017/11/15 15:15,7,44.9625,0,0,0
284,2017/2/28 17:55,5,59.9625,2.3,0,0
212,2017/7/12 2:10,1,67.4625,0,0,0
46,2017/2/13 6:38,3,19.8375,0,0,0
354,2017/7/23 1:55,3,44.9625,0,0,0
390,2017/11/25 1:27,7,48.7125,0,0,0
158,2017/1/15 3:29,3,71.2125,0,0,0
19,2017/8/17 19:31,4,29.9625,0,0,0
118,2017/4/7 18:42,2,24.7125,0,0,0
104,2017/4/20 14:30,4,33.7125,0,0,0
126,2017/12/14 19:18,4,37.4625,0,0,0
251,2017/4/19 0:15,8,37.4625,0,0,0
382,2017/12/9 20:35,3,37.4625,0,0,0
225,2017/12/1 4:04,4,41.0625,0,0,0
186,2017/1/5 10:42,5,29.9625,0,0,0
176,2017/6/13 22:13,4,101.2125,0,0,0
181,2017/5/9 0:20,8,59.8125,0,0,0
312,2017/4/18 13:17,5,41.2125,0,0,0
189,2017/1/27 5:46,9,18.7125,1.93,0,0
161,2017/7/18 3:18,6,22.4625,0,0,0
340,2017/12/8 22:05,2,71.2125,0,0,0
322,2017/1/7 3:04,6,63.7125,0,0,0
155,2017/4/28 2:45,4,41.2125,0,0,0
162,2017/11/11 2:54,7,52.4625,0,0,0
123,2017/7/11 2:29,8,56.2125,0,0,0
113,2017/11/9 20:49,5,37.4625,3.99,0,0
164,2017/3/29 15:12,1,67.4625,0,0,0
307,2017/7/30 8:18,2,22.4625,0,0,0
311,2017/4/18 19:06,3,37.3125,0,0,0
163,2017/4/26 23:44,8,50.9625,0,0,0
351,2017/1/14 12:22,7,41.2125,3,-1.28,0
231,2017/11/22 4:36,8,41.2125,0,0,0
12,2017/12/2 18:24,12,239.925,3.99,0,-3.99
37,2017/2/4 5:01,7,22.4625,0,0,0
305,2017/8/7 4:37,1,29.9625,0,0,0
